EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status
65370000,2,01-01-1977,,1,1,5688,8,27042,19,1,2,2,2,,0,8,8,924,241,307,186,142,1296,1358,2036,296,23,307,3772,34,274,4392,4771,5688,464,3648,285,241,2212,23,252,2124,252,318,318,318,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1977,,1,1,158,1772,52377,7,25,1,1,1,,0,274,252,7468,1159,6087,5426,158,96,1246,8356,8652,6772,5819,5295,4516,3896,34,307,274,241,23,2212,2212,1948,1772,186,3524,2212,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1977,,1,1,6224,1772,34625,7,1,1,1,1,,0,1772,23,186,6087,402,5426,6224,6224,4392,34,285,274,274,3896,4268,6224,4144,329,274,241,274,263,241,2124,252,263,263,2212,4516,296,296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1977,,1,1,34,924,1822,1,30,1,1,1,,0,34,285,241,23,2212,1948,1772,1684,307,263,241,1948,1772,1596,1508,142,1358,1358,1296,241,2036,1772,142,1296,1296,1234,1172,1172,986,924,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1977,,1,1,1172,464,7633,3,25,2,2,2,,0,986,986,1172,111,986,986,924,758,8,758,716,8,8,758,716,674,716,674,716,674,716,632,548,548,464,716,758,716,548,59,716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1
65370000,2,06-01-1977,,1,1,7046,332,17769,22,9,1,1,1,,0,674,548,674,464,38,422,632,356,332,464,356,38,38,356,38,1596,986,758,548,5295,4144,7046,3772,34,6498,3772,285,2212,1948,1684,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1977,,1,1,5295,758,15787,25,11,1,1,1,,0,142,142,1234,1172,1172,111,986,924,924,862,758,862,8,8,1234,3772,186,1358,1172,1048,1048,1296,252,296,5295,285,2124,1772,1596,1358,1234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1977,,1,1,1142,111,29291,18,11,1,1,1,,0,2124,4392,296,23,1948,1684,142,1358,1296,1172,111,111,1172,1296,1172,2124,1008,1142,595,4392,34,307,274,285,274,23,2036,186,1772,252,5033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1977,,1,1,6087,1048,19154,17,15,1,1,1,,0,318,252,1948,1948,1948,1772,1596,1596,1508,142,1358,1234,1172,1172,1048,2036,6087,4268,285,2212,1948,1772,1684,1508,1358,1296,1296,1172,1048,1508,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1977,,1,1,1751,1596,51986,17,10,1,1,1,,0,5295,6772,4392,318,252,2212,2036,1772,1684,1596,1684,285,1108,121,7046,1057,1751,1125,806,6498,5295,4516,402,3772,4392,4144,4392,318,263,241,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1977,,1,1,944,1358,25795,12,30,1,1,1,,0,285,402,263,23,1948,2212,23,186,1772,186,5426,944,4902,3772,307,263,23,2036,1948,1772,1772,1508,1508,1684,2036,1596,142,142,2036,1358,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1977,,1,1,1091,758,2563,2,31,2,2,2,,0,1296,1091,7046,4392,318,263,4771,5295,3524,296,307,252,23,23,2036,1772,1596,1358,1358,1358,2036,1772,1508,1358,1172,1172,111,1048,924,924,758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
65370000,2,01-01-1978,,1,1,186,422,9081,27,17,2,2,2,,0,758,924,862,8,758,758,862,8,716,8,924,716,674,674,548,674,422,674,758,1772,1772,1172,924,986,8,758,186,986,924,111,986,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1978,,1,1,8,308,5971,1,26,1,1,1,,0,8,758,716,59,758,674,758,674,632,548,506,464,548,632,548,59,59,422,38,356,59,716,8,716,674,308,464,506,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1978,,1,1,806,506,14845,12,1,1,1,1,,0,506,506,241,1358,862,674,716,716,632,59,307,806,329,2124,1508,1234,1048,924,8,716,716,8,716,716,716,1358,3772,2212,1358,111,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1978,,1,1,716,236,4572,1,24,1,1,1,,0,716,632,632,674,632,632,548,548,59,59,38,38,464,422,464,308,38,422,422,422,38,422,332,236,38,356,356,332,308,356,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1978,,1,1,758,129,2831,17,29,1,1,1,,0,236,332,236,308,14,308,212,26,212,212,212,188,212,164,284,716,758,632,284,356,188,236,308,236,26,308,212,188,129,212,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1978,,1,1,111,14,3967,9,5,1,1,1,,0,26,188,188,164,14,212,164,862,111,674,356,284,308,308,332,26,332,26,284,422,632,862,548,506,422,59,332,308,26,332,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1978,,1,1,130,164,23124,24,10,1,1,1,,0,284,26,308,422,422,356,26,284,236,164,26,284,284,26,422,716,59,595,274,307,5164,7183,6361,130,6909,4392,318,252,2124,1684,1596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1978,,1,1,3648,716,11279,13,27,1,1,1,,0,142,1296,1234,111,986,8,862,862,758,8,8,1296,3648,2124,1508,1358,1234,1048,924,924,1234,1172,1048,111,986,8,716,716,716,716,758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1978,,1,1,7183,632,2107,4,1,1,1,1,,0,632,632,1234,7183,6361,402,307,307,285,2212,186,1596,142,1684,3524,296,2212,186,1772,1596,1596,1358,1234,1172,1048,986,862,8,1172,1234,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1978,,1,1,252,632,9164,19,8,1,1,1,,0,862,8,862,8,8,8,758,632,674,632,758,8,674,862,111,758,716,674,252,252,1508,111,924,8,758,758,716,8,632,632,758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1978,,1,1,1354,308,22284,22,13,1,1,1,,0,862,716,59,674,632,674,674,632,464,506,464,332,308,548,422,506,8,674,186,274,1193,1354,732,4392,329,285,296,2212,1772,1508,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1978,,1,1,4144,716,15165,26,24,1,1,1,,0,142,1296,111,1296,241,3896,3896,252,186,1596,142,1358,1234,111,1296,1296,1048,986,924,862,8,758,758,716,862,4144,1948,1358,1048,924,862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1979,,1,1,1684,284,5832,4,29,1,1,1,,0,758,986,1048,1684,986,862,8,716,8,716,548,632,548,548,506,506,464,422,422,38,356,332,356,332,356,356,356,356,284,332,332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1979,,1,1,1596,212,4142,25,17,2,2,2,,0,308,332,26,236,26,236,236,26,284,284,38,356,38,506,308,308,212,236,212,26,26,308,26,674,1596,111,862,674,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1979,,1,1,3896,26,9639,15,4,1,1,1,,0,59,464,356,26,26,716,506,422,38,1358,142,285,1684,296,3896,2212,1508,111,924,758,758,59,506,506,38,464,464,464,38,38,356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1979,,1,1,1372,332,21251,18,1,1,1,1,,0,332,332,1508,4516,263,2212,1948,1358,111,924,862,758,758,758,716,924,142,1372,6498,3896,285,2212,1948,1596,142,1358,111,1234,986,186,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1979,,1,1,2417,1048,73358,9,3,1,1,1,,0,1358,111,1048,96,4902,329,296,5426,2417,188,992,139,1792,1924,1599,1108,8504,7046,595,5295,4392,4516,5164,402,318,296,263,241,329,4268,307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1979,,1,1,34,8,16822,8,30,2,2,2,,0,263,23,2036,1948,1772,1772,23,34,318,263,2212,1948,1948,1684,1596,142,1508,1358,1358,1234,1234,1172,1048,1048,1048,1048,986,924,924,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,
65370000,2,07-01-1979,,1,1,274,758,13688,7,1,2,2,2,,0,758,924,1296,142,1048,986,274,23,2036,1684,142,142,1172,111,924,1048,986,924,1172,1508,1358,1048,1048,986,924,241,2212,1684,142,1296,1172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
65370000,2,08-01-1979,,1,1,806,758,19889,18,12,1,1,1,,0,1048,986,924,862,924,1172,986,8,8,8,8,758,758,924,1684,23,6361,806,5557,4144,318,263,23,2036,1684,186,186,1508,142,1296,1234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1979,,1,1,6087,986,21984,14,7,1,1,1,,0,1596,23,1684,142,1296,1172,986,111,986,1048,307,3524,318,6087,402,296,252,2124,186,1684,1596,2036,4144,274,2124,186,1684,1508,1596,2036,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1979,,1,1,221,1948,73595,8,1,1,1,1,,0,1948,274,252,2036,1948,6361,210,221,1504,928,732,595,5295,8208,5688,4516,3648,34,307,285,263,23,2124,241,5033,806,4771,944,1946,1968,1732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1979,,1,1,1282,23,65248,1,29,1,1,1,,0,1282,1142,8652,7046,6224,5295,4771,1074,1024,1008,1074,806,6635,5557,4902,4392,6772,1008,944,6498,5295,464,4268,4268,3648,329,285,252,23,23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1979,,1,1,88,1596,31663,16,10,1,1,1,,0,402,285,23,34,34,263,2212,186,1772,1596,1948,1948,3648,329,34,88,5557,3896,329,5426,464,4516,329,285,241,23,2036,1772,2124,2124,285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1980,,1,1,5295,8,19142,25,23,1,1,1,,0,2124,186,142,142,1296,1234,263,5033,34,241,1772,1596,142,1234,1172,111,111,1596,1684,1234,986,862,8,307,5295,34,23,1772,1508,1296,1296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1980,,1,1,1318,674,15239,29,15,1,1,1,,0,1296,1172,1048,862,8,862,862,8,716,758,1048,1358,986,758,674,674,674,1508,1048,8,716,674,1358,1296,1172,1172,274,318,1318,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
65370000,2,03-01-1980,,1,1,2697,1234,47036,1,27,1,1,1,,0,2697,1409,8356,6498,6361,5033,4268,5819,6224,5426,5164,5819,5295,4392,3896,34,296,274,241,23,2036,1948,1772,1596,1508,142,1234,1296,1596,23,1684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1980,,1,1,3648,674,12352,15,29,1,1,1,,0,142,1172,1172,1234,1772,1358,1172,1048,986,924,862,862,1596,241,3648,2212,1596,1358,111,111,1048,986,862,8,758,758,716,716,674,716,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1980,,1,1,1091,548,23167,10,1,1,1,1,,0,548,716,632,632,632,632,59,758,142,1091,928,4392,3648,241,2036,241,2036,1772,1948,1772,296,402,274,2212,1948,1772,1596,1508,142,1296,1172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1980,,1,1,285,716,11559,26,19,1,1,1,,0,1296,1234,1048,986,986,924,924,862,924,924,758,8,986,1048,758,8,8,758,716,8,1358,2124,1358,1172,1948,285,1772,142,1234,111,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1980,,1,1,5557,1172,2417,30,25,1,1,1,,0,186,307,274,252,2124,186,1684,142,3524,4268,318,402,4516,3524,285,23,2124,1948,186,1684,1508,1508,1358,1296,1172,1172,1358,1234,1172,5557,4516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1980,,1,1,177,1048,3425,26,17,1,1,1,,0,329,2212,1948,1772,1508,274,241,186,1684,1596,1358,1358,1234,111,1172,111,1048,1296,1296,1358,296,274,3648,296,121,177,1024,6635,5295,4516,402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1980,,1,1,121,1508,36465,3,27,1,1,1,,0,3648,806,121,7616,5819,4902,4268,3896,5033,4144,34,296,274,263,296,3524,274,23,23,285,241,263,2124,186,186,1684,1508,285,263,1948,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1980,,1,1,5295,1048,17658,31,26,1,1,1,,0,1772,1508,142,1358,1296,111,1234,1772,1948,1358,1358,2036,1684,1508,1234,1172,111,111,1234,1508,1234,1172,1684,142,1234,1048,1234,4268,3896,3524,5295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1980,,1,1,5164,8,22452,7,28,1,1,1,,0,34,263,2212,1948,1684,4392,5164,3524,4771,4516,34,285,241,2212,1948,1772,1508,1596,142,142,142,1358,1508,1508,1234,1048,986,8,1358,1358,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1980,,1,1,1637,59,37192,21,9,1,1,1,,0,111,1234,1596,1296,111,111,924,862,59,674,716,1508,318,2212,1508,111,986,924,1048,5033,1637,992,5688,5819,5164,402,318,6772,1504,8504,6087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1981,,1,1,5557,1296,31001,6,29,1,1,1,,0,4902,4144,34,296,4902,5557,5164,4144,5557,402,329,307,274,241,2212,1948,186,252,263,3524,3648,252,2124,1948,1684,1596,1596,1358,1296,464,274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1981,,1,1,7764,1296,278,4,25,1,1,1,,0,2036,1772,2124,7764,6087,4516,3524,296,3896,4516,4902,3772,318,285,241,2124,1948,1684,1772,2124,1772,1596,1596,142,1296,142,1358,142,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1981,,1,1,252,506,11079,4,30,2,2,2,,0,1234,1296,1948,252,1684,1358,1772,1596,2212,1684,1358,1172,111,924,111,1048,8,8,758,8,716,716,674,674,674,674,632,674,59,506,632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
65370000,2,04-01-1981,,1,1,944,332,13148,27,13,1,1,1,,0,632,506,59,506,38,422,464,464,506,548,506,38,332,422,632,632,464,38,422,38,38,38,464,38,986,6635,944,5819,318,2212,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1981,,1,1,1596,464,8794,1,25,2,2,2,,0,1596,142,1234,1596,142,1172,1048,986,862,758,758,758,758,674,674,59,632,716,674,632,674,716,674,548,464,632,8,1358,1048,758,632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
65370000,2,06-01-1981,,1,1,402,506,12025,24,21,1,1,1,,0,674,674,674,59,632,674,1508,1684,1296,986,111,1596,1234,986,8,862,8,716,716,632,506,632,59,402,3648,23,1772,1358,1296,111,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1981,,1,1,924,38,6143,1,22,2,2,2,,0,924,924,8,8,716,758,716,716,632,674,632,548,548,59,59,59,548,548,464,506,464,38,506,548,716,632,506,632,464,464,506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
65370000,2,08-01-1981,,1,1,307,356,8274,30,23,2,2,2,,0,506,464,464,506,422,38,506,674,464,716,632,716,1948,1358,924,758,674,716,59,548,59,38,356,422,464,422,422,142,1508,307,263,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1981,,1,1,23,308,9878,26,18,1,1,1,,0,186,1358,1234,1048,8,716,674,716,674,632,59,506,422,548,548,548,506,308,38,38,1508,2124,1234,1048,1234,23,2036,142,1172,111,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1981,,1,1,3648,758,15197,27,3,1,1,1,,0,924,8,758,186,307,2124,23,2036,1508,1596,1772,1508,1358,1234,1234,1772,1508,1172,111,1358,1234,1172,924,8,758,1172,3648,2124,1684,1358,1234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1981,,1,1,1091,862,22822,7,28,1,1,1,,0,986,1048,111,186,1358,2212,1091,5295,4144,5819,3648,285,241,2212,1948,1684,1508,1358,142,1358,986,1048,986,986,924,111,924,862,862,464,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1981,,1,1,7468,111,26469,1,31,1,1,1,,0,7468,4771,318,23,1948,6498,5819,402,34,307,241,2124,186,1772,1684,1596,142,1234,1772,186,1684,186,4144,307,2036,1772,1684,1772,142,1296,111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1982,,1,1,142,356,7751,10,30,2,2,2,,0,1048,1358,1234,111,986,924,924,986,986,142,1172,862,8,716,716,632,674,632,716,59,506,548,674,548,464,548,548,506,464,356,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
65370000,2,02-01-1982,,1,1,928,38,30362,24,1,1,1,1,,0,38,464,38,38,1948,252,1296,8,3524,7183,6635,3524,241,2036,1772,1948,2212,34,241,402,274,23,4144,928,6087,4516,3524,318,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1982,,1,1,252,59,12329,1,28,1,1,1,,0,252,2212,2036,186,1596,142,1358,1296,1234,1296,142,1234,1048,986,986,924,862,862,862,758,758,986,862,8,758,716,674,59,1234,23,1772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1982,,1,1,986,284,55,1,28,2,2,2,,0,986,716,758,632,758,758,632,632,548,464,506,548,632,548,632,59,506,356,422,548,548,464,506,422,506,422,422,284,422,332,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,
65370000,2,05-01-1982,,1,1,4392,212,9035,26,4,2,2,2,,0,332,284,332,212,26,236,236,284,356,308,252,2124,1172,716,59,464,464,464,59,548,506,38,212,356,307,4392,23,1508,1172,862,758,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
65370000,2,06-01-1982,,1,1,1599,464,37386,29,6,1,1,1,,0,8,716,674,674,632,464,59,548,548,464,6087,8208,4392,296,307,6909,4516,34,285,5033,4144,3648,318,318,329,4144,4902,6224,1599,992,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1982,,1,1,2697,274,69093,18,31,1,1,1,,0,6635,5295,4516,3896,3772,34,34,3772,4516,464,4268,88,1637,1024,732,6087,8504,2697,1751,1142,88,7468,6224,5295,464,4268,3772,34,318,307,274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1982,,1,1,8652,1296,30484,18,15,1,1,1,,0,241,3648,464,296,252,2212,2036,186,2036,2036,1772,1508,142,1358,1296,142,5688,8652,6361,4268,34,285,318,5426,3896,307,263,241,2212,2036,329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1982,,1,1,4144,8,14313,1,26,2,2,2,,0,4144,296,241,2212,1948,186,1772,1684,1508,142,1296,1234,1172,1234,986,1048,111,1172,1358,111,1048,924,924,924,924,8,924,111,924,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1982,,1,1,1074,924,41932,8,1,1,1,1,,0,924,274,2124,1948,1508,1234,5033,1074,6087,5819,88,5688,5164,402,318,285,252,4771,3524,263,2212,464,6087,7912,5557,4392,402,4516,3648,307,263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1982,,1,1,1836,23,95672,15,2,1,1,1,,0,241,23,274,4771,1057,1523,992,6909,5426,4902,1447,1466,1057,1814,1836,1372,104,8504,732,896,1372,1024,928,896,1091,1008,8208,7616,104,732,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1982,,1,1,7616,1596,366,2,28,1,1,1,,0,6909,7616,7616,595,5033,4392,4268,3648,318,285,263,252,274,241,5557,5819,34,274,263,4144,3648,3896,307,263,2124,186,186,1596,274,2036,1948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1983,,1,1,1228,142,32359,6,28,1,1,1,,0,2124,2212,1948,2036,23,1228,7764,4771,3772,3772,3772,4392,3648,285,263,241,2212,274,5295,3648,296,23,2036,1948,1684,1596,1772,142,2212,329,252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1983,,1,1,1091,1048,32413,28,9,1,1,1,,0,23,186,1596,142,1296,1172,1172,111,1048,1296,1596,1684,1596,1296,1234,1358,6087,4268,8652,595,4771,5164,5819,5033,402,34,3648,1091,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1983,,1,1,3101,1508,61188,4,30,1,1,1,,0,1264,7616,1354,3101,2078,1176,896,732,595,5295,4516,5033,5426,3896,329,285,274,402,6361,402,307,274,241,2212,2124,1948,1772,1772,1596,1508,1508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1983,,1,1,1142,1172,31105,19,16,1,1,1,,0,1948,1772,1508,1358,241,5819,34,241,1948,1684,1596,142,1296,1296,1234,1172,1296,5164,1142,6224,4268,3524,296,4516,5688,402,3524,296,274,274,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
