EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
65370000;2;01/04/1976;;1;1;29,6;6,74;11,753;10;25;2;2;2;;0;9,24;9,24;8;7,58;12,96;20,36;13,58;11,1;12,96;29,6;22,12;15,96;13,58;12,34;11,1;9,86;10,48;12,96;12,34;14,2;12,34;8,62;8,62;8,62;6,74;6,74;8;7,58;7,16;8,62;;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1976;;1;1;216,6;5,06;25,64;29;8;2;2;2;;0;7,16;6,32;6,32;6,74;6,74;6,32;5,9;5,06;6,32;9,24;19,48;11,72;9,86;7,58;8;9,86;10,48;8;9,86;8,62;8,62;8;8,62;8,62;8,62;7,16;63,61;121;216,6;110,8;63,61;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1976;;1;1;165,6;15,96;44,314;6;29;1;1;1;;0;47,71;40,2;32,9;29,6;139;165,6;85,04;64,98;59,5;62,24;59,5;50,33;43,92;52,95;43,92;36,48;35,24;32,9;28,5;26,3;25,2;23;20,36;20,36;18,6;17,72;17,72;17,72;15,96;15,96;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1976;;1;1;107,4;8;23,089;28;25;1;1;1;;0;14,2;14,2;15,08;15,08;14,2;12,96;13,58;40,2;27,4;22,12;18,6;15,96;15,96;15,96;14,2;12,96;11,72;11,72;11,1;11,1;10,48;9,86;9,24;9,86;8;11,72;26,3;107,4;97,6;55,57;41,44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1976;;1;1;128,2;15,96;41,303;10;31;1;1;1;;0;32,9;28,5;24,1;27,4;74,68;55,57;41,44;34;105,7;128,2;80,6;63,61;54,26;45,16;38,96;35,24;32,9;32,9;58,19;41,44;32,9;28,5;26,3;24,1;23;20,36;19,48;18,6;17,72;17,72;15,96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1976;;1;1;59,5;11,1;21,51;5;28;1;1;1;;0;15,08;14,2;12,96;23;59,5;37,72;42,68;41,44;32,9;28,5;24,1;25,2;30,7;23;22,12;20,36;17,72;16,84;15,08;15,08;13,58;14,2;14,2;14,2;12,96;11,72;12,34;11,1;11,72;11,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1976;;1;1;62,24;9,24;23,213;17;4;1;1;1;;0;15,08;11,72;9,86;9,24;37,72;25,2;16,84;14,2;15,08;13,58;14,2;13,58;12,34;11,72;11,72;27,4;62,24;46,4;50,33;36,48;28,5;24,1;22,12;19,48;17,72;20,36;22,12;20,36;27,4;18,6;43,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1976;;1;1;115,9;14,2;36,326;5;25;1;1;1;;0;51,64;31,8;24,1;74,68;115,9;115,9;70,46;55,57;45,16;40,2;35,24;30,7;28,5;26,3;23;40,2;25,2;23;20,36;25,2;27,4;20,36;17,72;15,96;14,2;15,08;26,3;17,72;15,96;15,96;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1976;;1;1;54,26;8,62;19,154;1;30;1;1;1;;0;54,26;45,16;30,7;23;19,48;17,72;15,96;35,24;26,3;21,24;15,08;14,2;12,96;12,96;12,96;20,36;17,72;13,58;11,72;11,72;18,6;18,6;16,84;23;15,96;12,96;13,58;12,96;11,1;8,62;9,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1977;;1;1;56,88;8;27,042;19;1;2;2;2;;0;8;8;9,24;24,1;30,7;18,6;14,2;12,96;13,58;20,36;29,6;23;30,7;37,72;34;27,4;43,92;47,71;56,88;46,4;36,48;28,5;24,1;22,12;23;25,2;21,24;25,2;31,8;31,8;31,8;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1977;;1;1;158;17,72;52,377;7;25;1;1;1;;0;27,4;25,2;74,68;115,9;60,87;54,26;158;96;124,6;83,56;86,52;67,72;58,19;52,95;45,16;38,96;34;30,7;27,4;24,1;23;22,12;22,12;19,48;17,72;18,6;35,24;22,12;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
65370000;2;01/03/1977;;1;1;62,24;17,72;34,625;7;1;1;1;1;;0;17,72;23;18,6;60,87;40,2;54,26;62,24;62,24;43,92;34;28,5;27,4;27,4;38,96;42,68;62,24;41,44;32,9;27,4;24,1;27,4;26,3;24,1;21,24;25,2;26,3;26,3;22,12;45,16;29,6;29,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1977;;1;1;34;9,24;18,22;1;30;1;1;1;;0;34;28,5;24,1;23;22,12;19,48;17,72;16,84;30,7;26,3;24,1;19,48;17,72;15,96;15,08;14,2;13,58;13,58;12,96;24,1;20,36;17,72;14,2;12,96;12,96;12,34;11,72;11,72;9,86;9,24;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1977;;1;1;11,72;4,64;7,633;3;25;2;2;2;;0;9,86;9,86;11,72;11,1;9,86;9,86;9,24;7,58;8;7,58;7,16;8;8;7,58;7,16;6,74;7,16;6,74;7,16;6,74;7,16;6,32;5,48;5,48;4,64;7,16;7,58;7,16;5,48;5,9;7,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1
65370000;2;01/06/1977;;1;1;70,46;3,32;17,769;22;9;1;1;1;;0;6,74;5,48;6,74;4,64;3,8;4,22;6,32;3,56;3,32;4,64;3,56;3,8;3,8;3,56;3,8;15,96;9,86;7,58;5,48;52,95;41,44;70,46;37,72;34;64,98;37,72;28,5;22,12;19,48;16,84;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1977;;1;1;52,95;7,58;15,787;25;11;1;1;1;;0;14,2;14,2;12,34;11,72;11,72;11,1;9,86;9,24;9,24;8,62;7,58;8,62;8;8;12,34;37,72;18,6;13,58;11,72;10,48;10,48;12,96;25,2;29,6;52,95;28,5;21,24;17,72;15,96;13,58;12,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1977;;1;1;114,2;11,1;29,291;18;11;1;1;1;;0;21,24;43,92;29,6;23;19,48;16,84;14,2;13,58;12,96;11,72;11,1;11,1;11,72;12,96;11,72;21,24;100,8;114,2;59,5;43,92;34;30,7;27,4;28,5;27,4;23;20,36;18,6;17,72;25,2;50,33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1977;;1;1;60,87;10,48;19,154;17;15;1;1;1;;0;31,8;25,2;19,48;19,48;19,48;17,72;15,96;15,96;15,08;14,2;13,58;12,34;11,72;11,72;10,48;20,36;60,87;42,68;28,5;22,12;19,48;17,72;16,84;15,08;13,58;12,96;12,96;11,72;10,48;15,08;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1977;;1;1;175,1;15,96;51,986;17;10;1;1;1;;0;52,95;67,72;43,92;31,8;25,2;22,12;20,36;17,72;16,84;15,96;16,84;28,5;110,8;121;70,46;105,7;175,1;112,5;80,6;64,98;52,95;45,16;40,2;37,72;43,92;41,44;43,92;31,8;26,3;24,1;23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1977;;1;1;94,4;13,58;25,795;12;30;1;1;1;;0;28,5;40,2;26,3;23;19,48;22,12;23;18,6;17,72;18,6;54,26;94,4;49,02;37,72;30,7;26,3;23;20,36;19,48;17,72;17,72;15,08;15,08;16,84;20,36;15,96;14,2;14,2;20,36;13,58;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1977;;1;1;109,1;7,58;25,63;2;31;2;2;2;;0;12,96;109,1;70,46;43,92;31,8;26,3;47,71;52,95;35,24;29,6;30,7;25,2;23;23;20,36;17,72;15,96;13,58;13,58;13,58;20,36;17,72;15,08;13,58;11,72;11,72;11,1;10,48;9,24;9,24;7,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1
65370000;2;01/01/1978;;1;1;18,6;4,22;9,081;27;17;2;2;2;;0;7,58;9,24;8,62;8;7,58;7,58;8,62;8;7,16;8;9,24;7,16;6,74;6,74;5,48;6,74;4,22;6,74;7,58;17,72;17,72;11,72;9,24;9,86;8;7,58;18,6;9,86;9,24;11,1;9,86;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1978;;1;1;8;3,08;5,971;1;26;1;1;1;;0;8;7,58;7,16;5,9;7,58;6,74;7,58;6,74;6,32;5,48;5,06;4,64;5,48;6,32;5,48;5,9;5,9;4,22;3,8;3,56;5,9;7,16;8;7,16;6,74;3,08;4,64;5,06;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
65370000;2;01/03/1978;;1;1;80,6;5,06;14,845;12;1;1;1;1;;0;5,06;5,06;24,1;13,58;8,62;6,74;7,16;7,16;6,32;5,9;30,7;80,6;32,9;21,24;15,08;12,34;10,48;9,24;8;7,16;7,16;8;7,16;7,16;7,16;13,58;37,72;22,12;13,58;11,1;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1978;;1;1;7,16;2,36;4,572;1;24;1;1;1;;0;7,16;6,32;6,32;6,74;6,32;6,32;5,48;5,48;5,9;5,9;3,8;3,8;4,64;4,22;4,64;3,08;3,8;4,22;4,22;4,22;3,8;4,22;3,32;2,36;3,8;3,56;3,56;3,32;3,08;3,56;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1978;;1;1;7,58;1,29;2,831;17;29;1;1;1;;0;2,36;3,32;2,36;3,08;1,4;3,08;2,12;2,6;2,12;2,12;2,12;1,88;2,12;1,64;2,84;7,16;7,58;6,32;2,84;3,56;1,88;2,36;3,08;2,36;2,6;3,08;2,12;1,88;1,29;2,12;2,36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1978;;1;1;11,1;1,4;3,967;9;5;1;1;1;;0;2,6;1,88;1,88;1,64;1,4;2,12;1,64;8,62;11,1;6,74;3,56;2,84;3,08;3,08;3,32;2,6;3,32;2,6;2,84;4,22;6,32;8,62;5,48;5,06;4,22;5,9;3,32;3,08;2,6;3,32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1978;;1;1;130;1,64;23,124;24;10;1;1;1;;0;2,84;2,6;3,08;4,22;4,22;3,56;2,6;2,84;2,36;1,64;2,6;2,84;2,84;2,6;4,22;7,16;5,9;59,5;27,4;30,7;51,64;71,83;63,61;130;69,09;43,92;31,8;25,2;21,24;16,84;15,96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1978;;1;1;36,48;7,16;11,279;13;27;1;1;1;;0;14,2;12,96;12,34;11,1;9,86;8;8,62;8,62;7,58;8;8;12,96;36,48;21,24;15,08;13,58;12,34;10,48;9,24;9,24;12,34;11,72;10,48;11,1;9,86;8;7,16;7,16;7,16;7,16;7,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1978;;1;1;71,83;6,32;21,07;4;1;1;1;1;;0;6,32;6,32;12,34;71,83;63,61;40,2;30,7;30,7;28,5;22,12;18,6;15,96;14,2;16,84;35,24;29,6;22,12;18,6;17,72;15,96;15,96;13,58;12,34;11,72;10,48;9,86;8,62;8;11,72;12,34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1978;;1;1;25,2;6,32;9,164;19;8;1;1;1;;0;8,62;8;8,62;8;8;8;7,58;6,32;6,74;6,32;7,58;8;6,74;8,62;11,1;7,58;7,16;6,74;25,2;25,2;15,08;11,1;9,24;8;7,58;7,58;7,16;8;6,32;6,32;7,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1978;;1;1;135,4;3,08;22,284;22;13;1;1;1;;0;8,62;7,16;5,9;6,74;6,32;6,74;6,74;6,32;4,64;5,06;4,64;3,32;3,08;5,48;4,22;5,06;8;6,74;18,6;27,4;119,3;135,4;73,2;43,92;32,9;28,5;29,6;22,12;17,72;15,08;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1978;;1;1;41,44;7,16;15,165;26;24;1;1;1;;0;14,2;12,96;11,1;12,96;24,1;38,96;38,96;25,2;18,6;15,96;14,2;13,58;12,34;11,1;12,96;12,96;10,48;9,86;9,24;8,62;8;7,58;7,58;7,16;8,62;41,44;19,48;13,58;10,48;9,24;8,62;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1979;;1;1;16,84;2,84;5,832;4;29;1;1;1;;0;7,58;9,86;10,48;16,84;9,86;8,62;8;7,16;8;7,16;5,48;6,32;5,48;5,48;5,06;5,06;4,64;4,22;4,22;3,8;3,56;3,32;3,56;3,32;3,56;3,56;3,56;3,56;2,84;3,32;3,32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1979;;1;1;15,96;2,12;4,142;25;17;2;2;2;;0;3,08;3,32;2,6;2,36;2,6;2,36;2,36;2,6;2,84;2,84;3,8;3,56;3,8;5,06;3,08;3,08;2,12;2,36;2,12;2,6;2,6;3,08;2,6;6,74;15,96;11,1;8,62;6,74;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;0;0;
65370000;2;01/03/1979;;1;1;38,96;2,6;9,639;15;4;1;1;1;;0;5,9;4,64;3,56;2,6;2,6;7,16;5,06;4,22;3,8;13,58;14,2;28,5;16,84;29,6;38,96;22,12;15,08;11,1;9,24;7,58;7,58;5,9;5,06;5,06;3,8;4,64;4,64;4,64;3,8;3,8;3,56;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1979;;1;1;137,2;3,32;21,251;18;1;1;1;1;;0;3,32;3,32;15,08;45,16;26,3;22,12;19,48;13,58;11,1;9,24;8,62;7,58;7,58;7,58;7,16;9,24;14,2;137,2;64,98;38,96;28,5;22,12;19,48;15,96;14,2;13,58;11,1;12,34;9,86;18,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1979;;1;1;241,7;10,48;73,358;9;3;1;1;1;;0;13,58;11,1;10,48;96;49,02;32,9;29,6;54,26;241,7;188;99,2;139;179,2;192,4;159,9;110,8;85,04;70,46;59,5;52,95;43,92;45,16;51,64;40,2;31,8;29,6;26,3;24,1;32,9;42,68;30,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1979;;1;1;34;8;16,822;8;30;2;2;2;;0;26,3;23;20,36;19,48;17,72;17,72;23;34;31,8;26,3;22,12;19,48;19,48;16,84;15,96;14,2;15,08;13,58;13,58;12,34;12,34;11,72;10,48;10,48;10,48;10,48;9,86;9,24;9,24;8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;
65370000;2;01/07/1979;;1;1;27,4;7,58;13,688;7;1;2;2;2;;0;7,58;9,24;12,96;14,2;10,48;9,86;27,4;23;20,36;16,84;14,2;14,2;11,72;11,1;9,24;10,48;9,86;9,24;11,72;15,08;13,58;10,48;10,48;9,86;9,24;24,1;22,12;16,84;14,2;12,96;11,72;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
65370000;2;01/08/1979;;1;1;80,6;7,58;19,889;18;12;1;1;1;;0;10,48;9,86;9,24;8,62;9,24;11,72;9,86;8;8;8;8;7,58;7,58;9,24;16,84;23;63,61;80,6;55,57;41,44;31,8;26,3;23;20,36;16,84;18,6;18,6;15,08;14,2;12,96;12,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1979;;1;1;60,87;9,86;21,984;14;7;1;1;1;;0;15,96;23;16,84;14,2;12,96;11,72;9,86;11,1;9,86;10,48;30,7;35,24;31,8;60,87;40,2;29,6;25,2;21,24;18,6;16,84;15,96;20,36;41,44;27,4;21,24;18,6;16,84;15,08;15,96;20,36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1979;;1;1;221;19,48;73,595;8;1;1;1;1;;0;19,48;27,4;25,2;20,36;19,48;63,61;210;221;150,4;92,8;73,2;59,5;52,95;82,08;56,88;45,16;36,48;34;30,7;28,5;26,3;23;21,24;24,1;50,33;80,6;47,71;94,4;194,6;196,8;173,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1979;;1;1;128,2;23;65,248;1;29;1;1;1;;0;128,2;114,2;86,52;70,46;62,24;52,95;47,71;107,4;102,4;100,8;107,4;80,6;66,35;55,57;49,02;43,92;67,72;100,8;94,4;64,98;52,95;46,4;42,68;42,68;36,48;32,9;28,5;25,2;23;23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1979;;1;1;88;15,96;31,663;16;10;1;1;1;;0;40,2;28,5;23;34;34;26,3;22,12;18,6;17,72;15,96;19,48;19,48;36,48;32,9;34;88;55,57;38,96;32,9;54,26;46,4;45,16;32,9;28,5;24,1;23;20,36;17,72;21,24;21,24;28,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1980;;1;1;52,95;8;19,142;25;23;1;1;1;;0;21,24;18,6;14,2;14,2;12,96;12,34;26,3;50,33;34;24,1;17,72;15,96;14,2;12,34;11,72;11,1;11,1;15,96;16,84;12,34;9,86;8,62;8;30,7;52,95;34;23;17,72;15,08;12,96;12,96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1980;;1;1;131,8;6,74;15,239;29;15;1;1;1;;0;12,96;11,72;10,48;8,62;8;8,62;8,62;8;7,16;7,58;10,48;13,58;9,86;7,58;6,74;6,74;6,74;15,08;10,48;8;7,16;6,74;13,58;12,96;11,72;11,72;27,4;31,8;131,8;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
65370000;2;01/03/1980;;1;1;269,7;12,34;47,036;1;27;1;1;1;;0;269,7;140,9;83,56;64,98;63,61;50,33;42,68;58,19;62,24;54,26;51,64;58,19;52,95;43,92;38,96;34;29,6;27,4;24,1;23;20,36;19,48;17,72;15,96;15,08;14,2;12,34;12,96;15,96;23;16,84;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1980;;1;1;36,48;6,74;12,352;15;29;1;1;1;;0;14,2;11,72;11,72;12,34;17,72;13,58;11,72;10,48;9,86;9,24;8,62;8,62;15,96;24,1;36,48;22,12;15,96;13,58;11,1;11,1;10,48;9,86;8,62;8;7,58;7,58;7,16;7,16;6,74;7,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1980;;1;1;109,1;5,48;23,167;10;1;1;1;1;;0;5,48;7,16;6,32;6,32;6,32;6,32;5,9;7,58;14,2;109,1;92,8;43,92;36,48;24,1;20,36;24,1;20,36;17,72;19,48;17,72;29,6;40,2;27,4;22,12;19,48;17,72;15,96;15,08;14,2;12,96;11,72;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1980;;1;1;28,5;7,16;11,559;26;19;1;1;1;;0;12,96;12,34;10,48;9,86;9,86;9,24;9,24;8,62;9,24;9,24;7,58;8;9,86;10,48;7,58;8;8;7,58;7,16;8;13,58;21,24;13,58;11,72;19,48;28,5;17,72;14,2;12,34;11,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1980;;1;1;55,57;11,72;24,17;30;25;1;1;1;;0;18,6;30,7;27,4;25,2;21,24;18,6;16,84;14,2;35,24;42,68;31,8;40,2;45,16;35,24;28,5;23;21,24;19,48;18,6;16,84;15,08;15,08;13,58;12,96;11,72;11,72;13,58;12,34;11,72;55,57;45,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1980;;1;1;177;10,48;34,25;26;17;1;1;1;;0;32,9;22,12;19,48;17,72;15,08;27,4;24,1;18,6;16,84;15,96;13,58;13,58;12,34;11,1;11,72;11,1;10,48;12,96;12,96;13,58;29,6;27,4;36,48;29,6;121;177;102,4;66,35;52,95;45,16;40,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1980;;1;1;121;15,08;36,465;3;27;1;1;1;;0;36,48;80,6;121;76,16;58,19;49,02;42,68;38,96;50,33;41,44;34;29,6;27,4;26,3;29,6;35,24;27,4;23;23;28,5;24,1;26,3;21,24;18,6;18,6;16,84;15,08;28,5;26,3;19,48;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1980;;1;1;52,95;10,48;17,658;31;26;1;1;1;;0;17,72;15,08;14,2;13,58;12,96;11,1;12,34;17,72;19,48;13,58;13,58;20,36;16,84;15,08;12,34;11,72;11,1;11,1;12,34;15,08;12,34;11,72;16,84;14,2;12,34;10,48;12,34;42,68;38,96;35,24;52,95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1980;;1;1;51,64;8;22,452;7;28;1;1;1;;0;34;26,3;22,12;19,48;16,84;43,92;51,64;35,24;47,71;45,16;34;28,5;24,1;22,12;19,48;17,72;15,08;15,96;14,2;14,2;14,2;13,58;15,08;15,08;12,34;10,48;9,86;8;13,58;13,58;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1980;;1;1;163,7;5,9;37,192;21;9;1;1;1;;0;11,1;12,34;15,96;12,96;11,1;11,1;9,24;8,62;5,9;6,74;7,16;15,08;31,8;22,12;15,08;11,1;9,86;9,24;10,48;50,33;163,7;99,2;56,88;58,19;51,64;40,2;31,8;67,72;150,4;85,04;60,87;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1981;;1;1;55,57;12,96;31,001;6;29;1;1;1;;0;49,02;41,44;34;29,6;49,02;55,57;51,64;41,44;55,57;40,2;32,9;30,7;27,4;24,1;22,12;19,48;18,6;25,2;26,3;35,24;36,48;25,2;21,24;19,48;16,84;15,96;15,96;13,58;12,96;46,4;27,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1981;;1;1;77,64;12,96;27,8;4;25;1;1;1;;0;20,36;17,72;21,24;77,64;60,87;45,16;35,24;29,6;38,96;45,16;49,02;37,72;31,8;28,5;24,1;21,24;19,48;16,84;17,72;21,24;17,72;15,96;15,96;14,2;12,96;14,2;13,58;14,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
65370000;2;01/03/1981;;1;1;25,2;5,06;11,079;4;30;2;2;2;;0;12,34;12,96;19,48;25,2;16,84;13,58;17,72;15,96;22,12;16,84;13,58;11,72;11,1;9,24;11,1;10,48;8;8;7,58;8;7,16;7,16;6,74;6,74;6,74;6,74;6,32;6,74;5,9;5,06;6,32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1
